date,open,high,low,close,symbol
2014-04-16,8878.0,8901.0,8863.0,8873.0,TXF1
2014-04-17,16424.14,16460.49,16368.14,16408.54,DJI
2014-04-17,3526.57,3551.02,3511.27,3534.53,NDX
2014-04-17,571.15,581.41,570.85,578.41,SOX
2014-04-17,8884.0,8910.0,8872.0,8895.0,TXF1
2014-04-18,8961.0,8972.0,8916.0,8917.0,TXF1
2014-04-21,16408.92,16459.78,16402.08,16449.25,DJI
2014-04-21,3543.65,3559.95,3525.59,3559.95,NDX
2014-04-21,581.73,583.87,576.11,583.48,SOX
2014-04-21,8917.0,8926.0,8903.0,8922.0,TXF1
2014-04-22,16449.38,16565.71,16449.38,16514.37,DJI
2014-04-22,3570.51,3596.92,3566.87,3588.8,NDX
2014-04-22,583.54,590.58,583.54,589.11,SOX
2014-04-22,8925.0,8962.0,8917.0,8950.0,TXF1
2014-04-23,16513.73,16525.99,16477.28,16501.65,DJI
2014-04-23,3587.65,3588.04,3555.19,3557.04,NDX
2014-04-23,589.3,590.95,586.91,588.43,SOX
2014-04-23,8970.0,8980.0,8910.0,8922.0,TXF1
2014-04-24,16503.39,16541.26,16452.3,16501.65,DJI
2014-04-24,3609.83,3613.2,3552.93,3591.03,NDX
2014-04-24,590.95,593.39,584.11,591.64,SOX
2014-04-24,8928.0,8942.0,8915.0,8935.0,TXF1
2014-04-25,16503.26,16503.26,16333.78,16361.46,DJI
2014-04-25,3569.92,3573.95,3525.6,3533.1,NDX
2014-04-25,584.56,584.82,571.13,572.19,SOX
2014-04-25,8925.0,8928.0,8743.0,8750.0,TXF1
2014-04-28,16363.2,16500.37,16312.66,16448.74,DJI
2014-04-28,3546.96,3570.11,3489.6,3545.02,NDX
2014-04-28,574.87,577.02,560.73,568.55,SOX
2014-04-28,8698.0,8835.0,8690.0,8818.0,TXF1
2014-04-29,16451.18,16559.39,16451.18,16535.37,DJI
2014-04-29,3557.77,3579.03,3538.24,3573.99,NDX
2014-04-29,571.51,574.27,567.78,572.99,SOX
2014-04-29,8828.0,8855.0,8809.0,8838.0,TXF1
2014-04-30,16534.86,16592.28,16510.87,16580.84,DJI
2014-04-30,3556.0,3585.5,3548.11,3582.02,NDX
2014-04-30,571.67,575.97,570.0,575.97,SOX
2014-04-30,8850.0,8857.0,8750.0,8755.0,TXF1
2014-05-01,16580.26,16604.79,16525.25,16558.87,DJI
2014-05-01,3589.66,3613.03,3580.02,3594.36,NDX
2014-05-01,576.39,581.15,572.2,573.86,SOX
2014-05-02,16562.34,16620.06,16488.31,16512.89,DJI
2014-05-02,3608.84,3611.56,3578.53,3587.64,NDX
2014-05-02,575.08,578.14,572.44,575.49,SOX
2014-05-02,8768.0,8843.0,8761.0,8840.0,TXF1
2014-05-05,16509.75,16547.92,16377.09,16530.55,DJI
2014-05-05,3566.26,3605.26,3556.4,3605.09,NDX
2014-05-05,572.56,577.22,570.09,575.94,SOX
2014-05-05,8864.0,8888.0,8802.0,8828.0,TXF1
2014-05-06,16529.85,16529.85,16399.99,16401.02,DJI
2014-05-06,3598.27,3599.65,3556.1,3556.51,NDX
2014-05-06,576.85,579.13,573.12,573.48,SOX
2014-05-06,8849.0,8889.0,8813.0,8881.0,TXF1
2014-05-07,16401.66,16522.94,16357.35,16518.54,DJI
2014-05-07,3561.47,3567.55,3506.35,3546.47,NDX
2014-05-07,574.73,575.91,568.92,573.99,SOX
2014-05-07,8845.0,8861.0,8809.0,8839.0,TXF1
2014-05-08,16518.16,16622.95,16502.01,16550.97,DJI
2014-05-08,3533.39,3583.64,3524.85,3540.42,NDX
2014-05-08,573.11,585.8,571.42,577.83,SOX
2014-05-08,8860.0,8887.0,8836.0,8880.0,TXF1
2014-05-09,16551.23,16588.77,16498.71,16583.34,DJI
2014-05-09,3537.68,3556.35,3516.24,3555.7,NDX
2014-05-09,576.36,577.53,571.83,575.97,SOX
2014-05-09,8888.0,8889.0,8833.0,8842.0,TXF1
2014-05-12,16584.82,16704.84,16584.82,16695.47,DJI
2014-05-12,3574.24,3613.37,3572.69,3612.73,NDX
2014-05-12,579.14,586.99,578.87,586.48,SOX
2014-05-12,8842.0,8850.0,8790.0,8821.0,TXF1
2014-05-13,16695.92,16735.51,16695.92,16715.44,DJI
2014-05-13,3614.91,3625.77,3605.78,3611.13,NDX
2014-05-13,586.97,588.04,581.61,581.88,SOX
2014-05-13,8855.0,8875.0,8821.0,8829.0,TXF1
2014-05-14,16716.08,16717.56,16595.0,16613.97,DJI
2014-05-14,3603.58,3614.63,3585.68,3593.25,NDX
2014-05-14,580.13,582.13,576.48,576.8,SOX
2014-05-14,8855.0,8885.0,8830.0,8883.0,TXF1
2014-05-15,16613.52,16622.9,16397.46,16446.81,DJI
2014-05-15,3594.59,3598.34,3542.63,3565.17,NDX
2014-05-15,576.41,576.75,565.59,570.0,SOX
2014-05-15,8868.0,8887.0,8857.0,8877.0,TXF1
2014-05-16,16447.32,16498.99,16414.32,16491.31,DJI
2014-05-16,3568.2,3590.41,3545.63,3587.2,NDX
2014-05-16,571.33,576.72,569.32,576.01,SOX
2014-05-16,8842.0,8883.0,8816.0,8876.0,TXF1
2014-05-19,16490.35,16526.26,16442.12,16511.86,DJI
2014-05-19,3577.85,3618.96,3572.28,3615.62,NDX
2014-05-19,576.58,583.37,576.06,582.05,SOX
2014-05-19,8876.0,8901.0,8869.0,8887.0,TXF1
2014-05-20,16511.22,16511.22,16341.3,16374.31,DJI
2014-05-20,3612.86,3624.6,3585.88,3600.31,NDX
2014-05-20,581.36,583.52,575.67,578.58,SOX
2014-05-20,8902.0,8926.0,8890.0,8896.0,TXF1
2014-05-21,16376.17,16544.6,16376.17,16533.06,DJI
2014-05-21,3605.79,3636.47,3605.51,3635.61,NDX
2014-05-21,580.56,583.36,578.68,581.81,SOX
2014-05-21,8878.0,8894.0,8837.0,8843.0,TXF1
2014-05-22,16532.74,16565.39,16489.61,16543.08,DJI
2014-05-22,3639.49,3660.59,3633.85,3650.86,NDX
2014-05-22,582.12,586.54,582.12,584.3,SOX
2014-05-22,8873.0,8960.0,8866.0,8957.0,TXF1
2014-05-23,16544.49,16613.07,16544.49,16606.27,DJI
2014-05-23,3656.27,3678.16,3646.23,3677.33,NDX
2014-05-23,584.78,590.08,583.3,589.91,SOX
2014-05-23,8971.0,9014.0,8966.0,9011.0,TXF1
2014-05-26,9020.0,9049.0,9009.0,9040.0,TXF1
2014-05-27,16607.42,16688.69,16607.42,16675.5,DJI
2014-05-27,3693.18,3723.06,3691.09,3723.06,NDX
2014-05-27,592.29,597.1,591.99,597.08,SOX
2014-05-27,9047.0,9058.0,9025.0,9056.0,TXF1
2014-05-28,16674.98,16674.98,16620.22,16633.18,DJI
2014-05-28,3720.89,3726.72,3708.65,3712.26,NDX
2014-05-28,597.56,599.13,594.52,597.66,SOX
2014-05-28,9062.0,9144.0,9055.0,9135.0,TXF1
2014-05-29,16637.74,16698.74,16620.43,16698.74,DJI
2014-05-29,3723.27,3735.72,3717.65,3735.72,NDX
2014-05-29,598.9,601.07,597.74,598.96,SOX
2014-05-29,9132.0,9149.0,9111.0,9114.0,TXF1
2014-05-30,16697.33,16721.22,16648.85,16717.17,DJI
2014-05-30,3738.71,3741.57,3716.09,3736.82,NDX
2014-05-30,600.03,600.68,597.37,599.59,SOX
2014-05-30,9121.0,9130.0,9086.0,9089.0,TXF1
2014-06-02,16716.85,16756.64,16682.07,16743.63,DJI
2014-06-02,3740.71,3740.71,3707.89,3732.96,NDX
2014-06-02,603.19,604.57,597.63,602.84,SOX
2014-06-03,16736.7,16736.7,16690.01,16722.34,DJI
2014-06-03,3719.17,3735.97,3715.46,3730.07,NDX
2014-06-03,601.6,608.92,601.38,608.43,SOX
2014-06-03,9112.0,9133.0,9061.0,9106.0,TXF1
2014-06-04,16720.0,16742.91,16673.65,16737.53,DJI
2014-06-04,3720.0,3750.01,3715.24,3743.59,NDX
2014-06-04,606.71,611.82,606.43,611.14,SOX
2014-06-04,9118.0,9124.0,9097.0,9102.0,TXF1
2014-06-05,16739.14,16845.81,16709.95,16836.11,DJI
2014-06-05,3748.36,3782.0,3735.19,3776.95,NDX
2014-06-05,611.0,615.77,608.76,614.3,SOX
2014-06-05,9117.0,9118.0,9074.0,9116.0,TXF1
2014-06-06,16839.64,16924.28,16839.64,16924.28,DJI
2014-06-06,3792.42,3795.14,3782.12,3794.57,NDX
2014-06-06,617.01,618.49,615.26,617.25,SOX
2014-06-06,9138.0,9158.0,9120.0,9125.0,TXF1
2014-06-09,16926.08,16970.17,16912.92,16943.1,DJI
2014-06-09,3795.85,3804.04,3783.9,3795.74,NDX
2014-06-09,618.55,621.81,617.4,618.44,SOX
2014-06-09,9140.0,9155.0,9129.0,9144.0,TXF1
2014-06-10,16940.4,16946.34,16897.44,16945.92,DJI
2014-06-10,3790.48,3802.46,3786.56,3800.86,NDX
2014-06-10,617.35,620.46,615.91,620.26,SOX
2014-06-10,9159.0,9202.0,9155.0,9185.0,TXF1
2014-06-11,16943.16,16943.16,16821.85,16843.88,DJI
2014-06-11,3789.41,3803.95,3783.61,3797.85,NDX
2014-06-11,621.55,625.91,620.27,623.48,SOX
2014-06-11,9194.0,9212.0,9183.0,9210.0,TXF1
2014-06-12,16840.48,16841.57,16703.73,16734.19,DJI
2014-06-12,3790.59,3794.99,3751.69,3763.8,NDX
2014-06-12,622.08,625.48,618.98,621.35,SOX
2014-06-12,9195.0,9215.0,9181.0,9202.0,TXF1
2014-06-13,16734.64,16787.89,16718.6,16775.74,DJI
2014-06-13,3782.84,3784.84,3759.87,3775.56,NDX
2014-06-13,627.8,629.4,623.89,627.49,SOX
2014-06-13,9170.0,9199.0,9156.0,9195.0,TXF1
2014-06-16,16765.56,16802.14,16722.86,16781.01,DJI
2014-06-16,3768.37,3789.93,3761.42,3779.93,NDX
2014-06-16,627.47,632.17,626.43,630.93,SOX
2014-06-16,9180.0,9214.0,9175.0,9200.0,TXF1
2014-06-17,16779.21,16823.55,16732.91,16808.49,DJI
2014-06-17,3775.73,3790.92,3769.94,3781.32,NDX
2014-06-17,630.05,636.59,629.95,635.5,SOX
2014-06-17,9207.0,9248.0,9203.0,9242.0,TXF1
2014-06-18,16806.12,16911.41,16755.29,16906.62,DJI
2014-06-18,3786.19,3807.49,3764.53,3804.61,NDX
2014-06-18,636.04,636.31,628.25,633.2,SOX
2014-06-18,9165.0,9189.0,9129.0,9177.0,TXF1
2014-06-19,16909.9,16923.43,16858.88,16921.46,DJI
2014-06-19,3808.76,3811.24,3783.3,3800.8,NDX
2014-06-19,633.82,634.04,629.7,633.98,SOX
2014-06-19,9187.0,9237.0,9181.0,9226.0,TXF1
2014-06-20,16920.62,16978.02,16920.62,16947.08,DJI
2014-06-20,3803.1,3807.92,3794.51,3802.64,NDX
2014-06-20,634.54,635.52,632.82,635.42,SOX
2014-06-20,9227.0,9230.0,9178.0,9179.0,TXF1
2014-06-23,16946.5,16954.27,16896.09,16937.26,DJI
2014-06-23,3802.25,3806.19,3794.85,3805.31,NDX
2014-06-23,635.59,635.96,632.61,633.13,SOX
2014-06-23,9179.0,9206.0,9151.0,9167.0,TXF1
2014-06-24,16934.62,16969.7,16805.23,16818.13,DJI
2014-06-24,3807.49,3837.17,3791.12,3799.53,NDX
2014-06-24,633.08,637.91,627.1,628.5,SOX
2014-06-24,9174.0,9198.0,9165.0,9173.0,TXF1
2014-06-25,16817.68,16883.54,16799.41,16867.51,DJI
2014-06-25,3794.84,3831.85,3792.31,3827.33,NDX
2014-06-25,626.94,631.65,624.28,630.87,SOX
2014-06-25,9146.0,9170.0,9137.0,9156.0,TXF1
2014-06-26,16866.81,16872.52,16746.09,16846.13,DJI
2014-06-26,3826.7,3827.7,3798.63,3826.91,NDX
2014-06-26,630.05,630.79,623.74,628.28,SOX
2014-06-26,9181.0,9237.0,9176.0,9230.0,TXF1
2014-06-27,16846.9,16862.73,16773.84,16851.84,DJI
2014-06-27,3825.02,3844.89,3823.21,3844.44,NDX
2014-06-27,627.27,629.5,625.68,629.27,SOX
2014-06-27,9231.0,9244.0,9205.0,9206.0,TXF1
2014-06-30,16852.49,16871.27,16801.94,16826.6,DJI
2014-06-30,3844.45,3860.65,3841.7,3849.48,NDX
2014-06-30,631.04,636.45,630.59,635.93,SOX
2014-06-30,9220.0,9307.0,9218.0,9290.0,TXF1
2014-07-01,16828.53,16998.7,16828.53,16956.07,DJI
2014-07-01,3864.14,3902.93,3863.81,3894.33,NDX
2014-07-01,638.23,647.31,638.22,644.71,SOX
2014-07-01,9299.0,9401.0,9289.0,9380.0,TXF1
2014-07-02,16949.71,16986.63,16949.71,16976.24,DJI
2014-07-02,3895.18,3904.35,3890.77,3899.27,NDX
2014-07-02,644.22,647.32,643.77,645.78,SOX
2014-07-02,9404.0,9488.0,9310.0,9400.0,TXF1
2014-07-03,16979.0,17074.65,16979.0,17068.26,DJI
2014-07-03,3911.11,3923.15,3901.32,3923.01,NDX
2014-07-03,648.67,651.42,648.52,650.55,SOX
2014-07-03,9396.0,9463.0,9367.0,9455.0,TXF1
2014-07-04,9488.0,9494.0,9411.0,9453.0,TXF1
2014-07-07,17063.83,17063.83,16992.45,17024.21,DJI
2014-07-07,3917.89,3923.92,3904.67,3910.71,NDX
2014-07-07,650.65,651.11,645.11,646.1,SOX
2014-07-07,9452.0,9453.0,9398.0,9451.0,TXF1
2014-07-08,17022.09,17022.09,16874.79,16906.62,DJI
2014-07-08,3903.37,3906.22,3848.18,3864.07,NDX
2014-07-08,645.13,646.17,636.66,642.64,SOX
2014-07-08,9452.0,9492.0,9440.0,9477.0,TXF1
2014-07-09,16916.83,16998.95,16913.81,16985.61,DJI
2014-07-09,3873.17,3896.38,3863.2,3892.91,NDX
2014-07-09,642.59,647.19,639.5,646.56,SOX
2014-07-09,9450.0,9477.0,9436.0,9463.0,TXF1
2014-07-10,16980.35,16980.35,16805.38,16915.07,DJI
2014-07-10,3837.29,3895.72,3837.16,3880.04,NDX
2014-07-10,636.91,646.36,635.16,643.47,SOX
2014-07-10,9466.0,9556.0,9462.0,9553.0,TXF1
2014-07-11,16918.31,16949.46,16860.3,16943.81,DJI
2014-07-11,3888.76,3905.4,3879.4,3904.58,NDX
2014-07-11,643.93,645.27,641.15,643.88,SOX
2014-07-11,9540.0,9566.0,9450.0,9486.0,TXF1
2014-07-14,16950.93,17088.43,16950.93,17055.42,DJI
2014-07-14,3923.6,3937.73,3916.52,3929.46,NDX
2014-07-14,647.66,648.59,644.43,646.12,SOX
2014-07-14,9479.0,9529.0,9478.0,9523.0,TXF1
2014-07-15,17055.03,17120.34,17006.39,17060.68,DJI
2014-07-15,3934.79,3940.55,3887.5,3914.45,NDX
2014-07-15,646.51,648.43,638.53,644.44,SOX
2014-07-15,9575.0,9581.0,9534.0,9560.0,TXF1
2014-07-16,17061.91,17139.35,17061.91,17138.2,DJI
2014-07-16,3943.6,3947.49,3927.0,3932.33,NDX
2014-07-16,650.17,652.28,648.12,651.76,SOX
2014-07-16,9458.0,9465.0,9378.0,9414.0,TXF1
2014-07-17,17133.45,17151.56,16966.19,16976.81,DJI
2014-07-17,3921.87,3933.88,3866.22,3878.01,NDX
2014-07-17,644.44,645.36,634.01,635.32,SOX
2014-07-17,9392.0,9402.0,9326.0,9357.0,TXF1
2014-07-18,16978.16,17113.51,16977.52,17100.18,DJI
2014-07-18,3899.38,3942.15,3894.56,3939.89,NDX
2014-07-18,637.85,644.13,636.11,643.44,SOX
2014-07-18,9285.0,9372.0,9281.0,9339.0,TXF1
2014-07-21,17095.11,17095.11,16974.34,17051.73,DJI
2014-07-21,3933.11,3941.93,3917.74,3934.14,NDX
2014-07-21,641.87,646.51,641.53,645.02,SOX
2014-07-21,9380.0,9406.0,9356.0,9365.0,TXF1
2014-07-22,17054.97,17133.43,17040.13,17113.54,DJI
2014-07-22,3950.83,3966.1,3949.09,3961.62,NDX
2014-07-22,647.72,650.71,646.35,649.35,SOX
2014-07-22,9384.0,9434.0,9352.0,9431.0,TXF1
2014-07-23,17117.01,17121.05,17058.05,17086.63,DJI
2014-07-23,3974.66,3990.64,3967.96,3986.19,NDX
2014-07-23,645.52,645.63,634.26,634.45,SOX
2014-07-24,17092.02,17119.83,17061.07,17083.8,DJI
2014-07-24,3994.18,3997.5,3975.66,3983.19,NDX
2014-07-24,633.75,634.71,628.57,629.13,SOX
2014-07-24,9456.0,9470.0,9432.0,9468.0,TXF1
2014-07-25,17079.5,17082.33,16915.65,16960.57,DJI
2014-07-25,3959.35,3970.44,3945.05,3965.16,NDX
2014-07-25,623.44,623.44,614.85,616.65,SOX
2014-07-25,9460.0,9465.0,9357.0,9390.0,TXF1
2014-07-28,16956.91,17001.38,16877.72,16982.59,DJI
2014-07-28,3966.31,3977.0,3936.72,3967.24,NDX
2014-07-28,617.33,617.39,608.42,616.0,SOX
2014-07-28,9370.0,9422.0,9342.0,9386.0,TXF1
2014-07-29,16984.33,17056.46,16912.11,16912.11,DJI
2014-07-29,3974.05,3983.42,3957.22,3959.03,NDX
2014-07-29,617.13,620.51,614.43,614.43,SOX
2014-07-29,9425.0,9446.0,9343.0,9360.0,TXF1
2014-07-30,16920.11,16983.94,16817.16,16880.36,DJI
2014-07-30,3982.1,3989.0,3960.29,3976.07,NDX
2014-07-30,619.87,622.39,616.69,620.6,SOX
2014-07-30,9367.0,9429.0,9366.0,9414.0,TXF1
2014-07-31,16869.63,16869.63,16563.3,16563.3,DJI
2014-07-31,3938.31,3948.9,3889.1,3892.5,NDX
2014-07-31,612.7,615.3,605.1,607.55,SOX
2014-07-31,9433.0,9438.0,9265.0,9290.0,TXF1
2014-08-01,16561.7,16584.75,16437.07,16493.37,DJI
2014-08-01,3886.1,3908.21,3855.35,3879.67,NDX
2014-08-01,608.08,613.45,604.54,609.76,SOX
2014-08-01,9236.0,9264.0,9209.0,9251.0,TXF1
2014-08-04,16493.72,16596.22,16447.2,16569.28,DJI
2014-08-04,3890.63,3922.25,3875.1,3908.77,NDX
2014-08-04,610.23,613.95,606.53,612.29,SOX
2014-08-04,9260.0,9297.0,9233.0,9285.0,TXF1
2014-08-05,16559.97,16559.97,16369.55,16429.47,DJI
2014-08-05,3891.13,3901.17,3858.65,3874.94,NDX
2014-08-05,608.99,612.1,603.05,605.31,SOX
2014-08-05,9249.0,9256.0,9083.0,9097.0,TXF1
2014-08-06,16425.1,16490.7,16372.32,16443.34,DJI
2014-08-06,3851.44,3896.65,3849.45,3874.27,NDX
2014-08-06,602.73,611.5,601.75,607.71,SOX
2014-08-06,9079.0,9129.0,9059.0,9097.0,TXF1
2014-08-07,16448.29,16504.35,16333.78,16368.27,DJI
2014-08-07,3889.69,3895.74,3845.2,3857.94,NDX
2014-08-07,610.61,611.46,597.67,599.38,SOX
2014-08-07,9111.0,9134.0,9065.0,9093.0,TXF1
2014-08-08,16369.68,16556.59,16364.22,16553.93,DJI
2014-08-08,3864.09,3890.63,3848.49,3888.09,NDX
2014-08-08,601.92,606.65,600.27,606.23,SOX
2014-08-08,9052.0,9093.0,8991.0,9090.0,TXF1
2014-08-11,16557.27,16627.99,16557.27,16569.98,DJI
2014-08-11,3899.98,3921.19,3899.37,3910.46,NDX
2014-08-11,608.77,615.42,608.77,612.02,SOX
2014-08-11,9132.0,9162.0,9110.0,9139.0,TXF1
2014-08-12,16565.55,16589.31,16518.06,16560.54,DJI
2014-08-12,3904.45,3916.73,3887.58,3905.22,NDX
2014-08-12,610.8,613.7,606.3,611.32,SOX
2014-08-12,9152.0,9158.0,9103.0,9122.0,TXF1
2014-08-13,16567.54,16670.29,16567.54,16651.8,DJI
2014-08-13,3924.47,3949.69,3921.44,3949.2,NDX
2014-08-13,612.61,617.19,612.45,616.95,SOX
2014-08-13,9132.0,9204.0,9120.0,9199.0,TXF1
2014-08-14,16657.32,16714.22,16651.67,16713.58,DJI
2014-08-14,3953.27,3969.24,3949.08,3969.11,NDX
2014-08-14,617.26,619.3,616.3,618.26,SOX
2014-08-14,9228.0,9253.0,9203.0,9219.0,TXF1
2014-08-15,16717.01,16775.27,16575.42,16662.91,DJI
2014-08-15,3993.0,3997.08,3951.25,3987.51,NDX
2014-08-15,623.9,627.22,617.51,624.6,SOX
2014-08-15,9210.0,9218.0,9154.0,9202.0,TXF1
2014-08-18,16664.45,16840.28,16664.45,16838.74,DJI
2014-08-18,4007.19,4022.48,4003.46,4020.5,NDX
2014-08-18,625.84,627.53,622.74,627.47,SOX
2014-08-18,9212.0,9223.0,9126.0,9140.0,TXF1
2014-08-19,16839.06,16929.13,16839.06,16919.59,DJI
2014-08-19,4025.51,4041.5,4024.17,4040.13,NDX
2014-08-19,628.16,632.22,628.07,631.47,SOX
2014-08-19,9161.0,9249.0,9161.0,9237.0,TXF1
2014-08-20,16910.03,16994.89,16896.55,16979.13,DJI
2014-08-20,4032.91,4046.97,4032.2,4040.7,NDX
2014-08-20,631.09,637.43,631.08,636.62,SOX
2014-08-20,9231.0,9259.0,9222.0,9258.0,TXF1
2014-08-21,16983.88,17074.59,16983.88,17039.49,DJI
2014-08-21,4041.0,4048.95,4035.75,4047.03,NDX
2014-08-21,636.12,639.51,635.3,639.11,SOX
2014-08-21,9260.0,9266.0,9200.0,9230.0,TXF1
2014-08-22,17038.27,17064.28,16984.52,17001.22,DJI
2014-08-22,4052.14,4060.9,4040.22,4052.75,NDX
2014-08-22,639.45,642.38,636.97,639.72,SOX
2014-08-22,9249.0,9388.0,9247.0,9378.0,TXF1
2014-08-25,17011.81,17124.74,17011.81,17076.87,DJI
2014-08-25,4073.47,4079.52,4058.6,4067.48,NDX
2014-08-25,643.14,643.22,636.26,637.25,SOX
2014-08-25,9386.0,9399.0,9365.0,9391.0,TXF1
2014-08-26,17079.57,17153.8,17079.57,17106.7,DJI
2014-08-26,4073.04,4076.54,4062.73,4071.67,NDX
2014-08-26,638.16,639.78,636.7,637.55,SOX
2014-08-26,9386.0,9408.0,9375.0,9390.0,TXF1
2014-08-27,17111.03,17134.6,17090.61,17122.01,DJI
2014-08-27,4073.4,4078.19,4064.06,4073.18,NDX
2014-08-27,637.88,639.03,634.55,638.57,SOX
2014-08-27,9421.0,9498.0,9420.0,9477.0,TXF1
2014-08-28,17119.06,17119.06,17018.33,17079.57,DJI
2014-08-28,4059.37,4072.29,4054.61,4066.27,NDX
2014-08-28,636.44,640.96,634.34,640.49,SOX
2014-08-28,9492.0,9500.0,9469.0,9478.0,TXF1
2014-08-29,17083.42,17110.42,17035.38,17098.45,DJI
2014-08-29,4081.02,4082.97,4062.18,4082.56,NDX
2014-08-29,645.06,647.16,642.55,645.25,SOX
2014-08-29,9456.0,9485.0,9432.0,9471.0,TXF1
2014-09-01,9473.0,9550.0,9470.0,9528.0,TXF1
2014-09-02,17097.42,17113.51,17009.07,17067.56,DJI
2014-09-02,4093.12,4095.87,4078.19,4095.81,NDX
2014-09-02,645.98,646.41,639.53,642.53,SOX
2014-09-02,9512.0,9514.0,9388.0,9409.0,TXF1
2014-09-03,17067.24,17151.89,17060.21,17078.28,DJI
2014-09-03,4103.97,4104.43,4063.49,4070.96,NDX
2014-09-03,644.46,646.67,641.83,644.08,SOX
2014-09-03,9415.0,9482.0,9399.0,9449.0,TXF1
2014-09-04,17083.61,17161.55,17030.12,17069.58,DJI
2014-09-04,4078.82,4100.78,4056.53,4066.13,NDX
2014-09-04,645.01,650.55,644.02,645.72,SOX
2014-09-04,9447.0,9448.0,9380.0,9424.0,TXF1
2014-09-05,17065.89,17137.36,17009.62,17137.36,DJI
2014-09-05,4067.37,4089.98,4051.75,4089.92,NDX
2014-09-05,646.42,651.28,645.3,651.24,SOX
2014-09-05,9444.0,9463.0,9370.0,9406.0,TXF1
2014-09-08,17131.71,17137.88,17079.17,17111.42,DJI
2014-09-08,4086.52,4105.5,4076.63,4095.46,NDX
2014-09-08,650.58,656.03,650.01,652.5,SOX
2014-09-09,17110.39,17111.55,16993.29,17013.87,DJI
2014-09-09,4094.02,4110.86,4053.11,4061.88,NDX
2014-09-09,650.92,653.13,645.54,646.49,SOX
2014-09-09,9426.0,9530.0,9425.0,9429.0,TXF1
2014-09-10,17016.05,17080.27,16974.57,17068.71,DJI
2014-09-10,4063.85,4095.91,4054.61,4094.97,NDX
2014-09-10,646.62,648.02,642.39,646.54,SOX
2014-09-10,9380.0,9402.0,9310.0,9347.0,TXF1
2014-09-11,17057.41,17057.41,16983.88,17049.0,DJI
2014-09-11,4077.69,4092.79,4060.92,4092.65,NDX
2014-09-11,643.4,648.14,641.46,648.14,SOX
2014-09-11,9376.0,9385.0,9300.0,9301.0,TXF1
2014-09-12,17044.05,17044.05,16937.67,16987.51,DJI
2014-09-12,4087.16,4089.62,4057.53,4069.23,NDX
2014-09-12,646.69,646.84,638.47,639.89,SOX
2014-09-12,9325.0,9328.0,9229.0,9246.0,TXF1
2014-09-15,16988.76,17051.85,16951.38,17031.14,DJI
2014-09-15,4070.2,4070.82,4018.3,4029.89,NDX
2014-09-15,640.37,641.24,631.89,632.24,SOX
2014-09-15,9206.0,9244.0,9172.0,9219.0,TXF1
2014-09-16,17027.16,17167.05,16985.55,17131.97,DJI
2014-09-16,4012.53,4073.14,4009.98,4067.27,NDX
2014-09-16,631.49,643.86,630.99,643.12,SOX
2014-09-16,9219.0,9233.0,9141.0,9153.0,TXF1
2014-09-17,17131.01,17221.11,17089.01,17156.85,DJI
2014-09-17,4066.75,4090.95,4048.58,4073.57,NDX
2014-09-17,643.09,651.42,643.09,647.83,SOX
2014-09-17,9200.0,9261.0,9180.0,9238.0,TXF1
2014-09-18,17163.73,17275.37,17163.73,17265.99,DJI
2014-09-18,4084.51,4103.42,4080.82,4103.08,NDX
2014-09-18,650.4,657.41,648.99,657.36,SOX
2014-09-18,9234.0,9265.0,9213.0,9241.0,TXF1
2014-09-19,17267.21,17350.64,17257.46,17280.38,DJI
2014-09-19,4113.02,4118.91,4084.45,4100.09,NDX
2014-09-19,657.9,659.54,648.26,649.54,SOX
2014-09-19,9281.0,9304.0,9240.0,9263.0,TXF1
2014-09-22,17271.71,17277.88,17159.36,17172.68,DJI
2014-09-22,4091.87,4092.14,4044.99,4061.23,NDX
2014-09-22,647.4,648.45,640.31,641.35,SOX
2014-09-22,9202.0,9205.0,9100.0,9128.0,TXF1
2014-09-23,17165.91,17171.88,17055.87,17055.87,DJI
2014-09-23,4045.67,4069.21,4043.26,4051.57,NDX
2014-09-23,638.31,644.78,636.54,639.85,SOX
2014-09-23,9106.0,9152.0,9102.0,9114.0,TXF1
2014-09-24,17056.64,17226.6,17033.93,17210.06,DJI
2014-09-24,4055.42,4096.27,4041.72,4094.31,NDX
2014-09-24,641.79,647.9,640.69,647.53,SOX
2014-09-24,9095.0,9142.0,9081.0,9126.0,TXF1
2014-09-25,17204.86,17204.86,16945.8,16945.8,DJI
2014-09-25,4079.37,4087.19,4007.63,4007.82,NDX
2014-09-25,646.78,647.16,633.61,635.42,SOX
2014-09-25,9158.0,9168.0,8995.0,9026.0,TXF1
2014-09-26,16948.62,17148.15,16948.11,17113.15,DJI
2014-09-26,4016.97,4057.47,4015.02,4053.72,NDX
2014-09-26,640.68,644.97,638.47,643.34,SOX
2014-09-26,8958.0,9022.0,8937.0,8982.0,TXF1
2014-09-29,17107.69,17107.69,16934.43,17071.22,DJI
2014-09-29,4009.66,4056.43,4008.58,4047.18,NDX
2014-09-29,637.2,646.2,635.76,644.23,SOX
2014-09-29,8991.0,9008.0,8943.0,8981.0,TXF1
2014-09-30,17070.45,17145.1,17017.11,17042.9,DJI
2014-09-30,4054.86,4070.44,4031.7,4049.44,NDX
2014-09-30,643.99,644.56,636.5,638.48,SOX
2014-09-30,8961.0,9021.0,8871.0,8991.0,TXF1
2014-10-01,17040.46,17041.16,16776.13,16804.71,DJI
